#TYPE System.Management.Automation.PSCustomObject
"Total","Recs","File","Action"
"17.0042","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\T-FY2013.CSV","Start Processing"
"13254.386","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\T-FY2013.CSV","End Processing"
"0.4996","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\TAP-FY2013.CSV","Start Processing"
"9747.499","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\TAP-FY2013.CSV","End Processing"
"0.5","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\TDG-FY2013.CSV","Start Processing"
"10945.1185","253","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\TDG-FY2013.CSV","End Processing"
"0.9996","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\TEL-FY2013.CSV","Start Processing"
"11432.0252","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\TEL-FY2013.CSV","End Processing"
"0","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\TGT-FY2013.CSV","Start Processing"
"11237.2267","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\TGT-FY2013.CSV","End Processing"
"0.4993","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\TIF-FY2013.CSV","Start Processing"
"10092.5422","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\TIF-FY2013.CSV","End Processing"
"1.0014","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\TJX-FY2013.CSV","Start Processing"
"10561.7276","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\TJX-FY2013.CSV","End Processing"
"1.0029","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\TMK-FY2013.CSV","Start Processing"
"11063.6526","257","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\TMK-FY2013.CSV","End Processing"
"1.0017","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\TMO-FY2013.CSV","Start Processing"
"11014.5967","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\TMO-FY2013.CSV","End Processing"
"0.4996","0","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\TPR-FY2013.CSV","Start Processing"
"9822.786","256","C:\COMMUNITY WORK\STAGING\DATA\S&P-2013\TPR-FY2013.CSV","End Processing"
